BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.9996136225968943,0.5129548236645711,-1.0112554838568109,0.09558318720772876,-1.5517502519601611,-1.0366589181221415,-1.0211192617231628,-0.9557760013908381,-0.6998030358455695,-0.826235168916186,-1.0038014208937123,-0.6924266321019805,0,-0.08247944814219517,-0.42591159747461105,-1.5677292578374837,2,-1.3488163722798487,-0.6268004648737885,0.34641016151377513,-0.9903973636291391,-1.1516665416338652,-0.6798835868619307,-1.1550599462791333
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.6649636656554982,-0.6090071434301177,-0.7684409014536705,0.09558318720772876,1.1653529969343466,-1.6242766339214527,0.3669015048727877,-0.9557760013908381,0.21518721051413947,-0.5098254138580344,-1.4187616312723745,-0.6924266321019805,0,-0.9011741633028282,-0.42591159747461105,-1.5677292578374837,0,-0.56408283642838,-0.6268004648737885,-2.4826061575153906,0.008249267604946266,-0.603279280485671,1.472732446617844,0.8258678615895803
1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.8967361334043501,1.1140058774652972,-0.2828117366473896,0.09558318720772876,-1.5517502519601611,1.509684517008208,0.3669015048727877,0.8587876617663065,-1.6147932822052784,-0.27039168792021256,0.8124092469021102,-0.6924266321019805,0,0.7362152670184379,-0.42591159747461105,-1.5677292578374837,1,1.6593288484841147,-0.6268004648737885,0.34641016151377513,2.8377480561015216,1.316076133533008,2.0877655990406367,1.9578266089431309
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.6649636656554982,-0.34354292800146374,-1.0112554838568109,1.0693960548983497,-0.6460491689953253,-0.7918182032057617,-2.409140028319113,-0.9557760013908381,0.21518721051413947,-1.0892720419047166,0.238592764241337,-0.6924266321019805,0,-0.9011741633028282,-0.42591159747461105,-0.6437925990088635,0,-1.3488163722798487,0.15784391268719503,0.34641016151377513,-0.9903973636291391,-1.1516665416338652,-0.6798835868619307,-1.1550599462791333
0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-0.7765136513026303,-1.1875187827133167,-1.0112554838568109,0.09558318720772876,0.2596519139695107,-0.9876907751388655,0.3669015048727877,-0.9557760013908381,0.21518721051413947,-0.9393601619880521,0.1383061088701956,-1.0902529885692827,0,1.5549099821790708,2.347905072154346,-1.5677292578374837,1,-0.6948717590702914,0.15784391268719503,1.760918321028358,-0.3246329428064155,-0.3290856499115741,-0.3723670106505344,-0.3060908857639703
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1.3429360759928781,1.537245994516642,-1.0112554838568109,0.09558318720772876,0.2596519139695107,-1.477372204971625,0.3669015048727877,-0.9557760013908381,-1.6147932822052784,-0.616996459926118,-0.5349682138280732,-0.2946002756346785,0,0.1904187902446825,-0.42591159747461105,-0.6437925990088635,1,-0.56408283642838,-0.6268004648737885,0.34641016151377513,-0.4910740480120964,-0.603279280485671,-0.6798835868619307,-0.589080572602358
0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.7765136513026303,-1.2501282674842258,0.8098538841667424,0.09558318720772876,0.2596519139695107,-0.40007305933955406,1.7549222714687382,-0.04849416981226579,0.21518721051413947,-0.25252984690886526,-0.731949991457891,0.10322608083262351,0,0.1904187902446825,-0.42591159747461105,0.28014405981975654,1,-0.17171606850264562,0.15784391268719503,0.34641016151377513,0.008249267604946266,-1.1516665416338652,-0.3723670106505344,0.8258678615895803
0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.10721373741983811,-0.6866429045460449,-0.8898481926552407,1.0693960548983497,0.2596519139695107,-0.7428500602224857,0.3669015048727877,-0.04849416981226579,1.1301774568738483,-0.42094149073013953,-0.9652615078791827,0.10322608083262351,0,-0.08247944814219517,-0.42591159747461105,0.28014405981975654,0,0.7438063899907345,-0.6268004648737885,-1.0680979980008076,1.0068958988390317,0.767688872384814,1.1652158704064475,0.8258678615895803
0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.33898620516869,-1.2576414056567349,-0.4042190278489598,0.09558318720772876,-0.6460491689953253,0.43238537137613714,0.3669015048727877,1.7660694933448786,0.21518721051413947,1.436477333485556,0.8201448566828043,1.6945315067018316,0,-0.08247944814219517,-0.42591159747461105,0.28014405981975654,0,1.3977510032002918,0.15784391268719503,0.34641016151377513,2.171983635278798,0.49349524181071697,0.8576992941950511,2.523805982619906
0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.6649636656554982,1.404513886802315,0.4456320105620318,1.0693960548983497,-0.6460491689953253,-0.9876907751388655,0.3669015048727877,-0.04849416981226579,-1.6147932822052784,-0.478141910159335,-0.4026340322226277,-0.2946002756346785,0,0.46331702863156016,-0.42591159747461105,0.28014405981975654,0,-0.3025049911445571,-0.6268004648737885,-2.4826061575153906,-0.6575151532177773,-0.8774729110597681,-0.3723670106505344,-0.589080572602358
0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.33031370871410215,-0.43870934485324536,2.1453340873840148,-0.8782296804828921,1.1653529969343466,1.411748231041656,0.3669015048727877,-0.9557760013908381,-0.6998030358455695,-0.8868378437761143,-1.2039603239691723,-0.2946002756346785,0,-0.08247944814219517,-0.42591159747461105,1.2040807186483766,0,-0.3025049911445571,0.15784391268719503,0.34641016151377513,-0.6575151532177773,-0.603279280485671,-0.3723670106505344,-0.589080572602358
0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.450536190815822,-0.8494275649504083,0.567039301763602,0.09558318720772876,-1.5517502519601611,-0.49800934530610597,0.3669015048727877,-0.9557760013908381,0.21518721051413947,-0.8570681087572022,-1.356186073582117,0.5010524372999255,0,-0.9011741633028282,-0.42591159747461105,-1.5677292578374837,1,0.2206506994230887,-0.6268004648737885,0.34641016151377513,0.34113147801630805,1.041882502958911,-0.3723670106505344,1.108857548427968
0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.673636162110086,-0.5388845204866998,0.567039301763602,-0.8782296804828921,-0.6460491689953253,1.3627800880583802,0.3669015048727877,1.7660694933448786,-1.6147932822052784,2.270455195943937,-1.274547763218006,1.2967051502345297,0,2.3736046973397036,2.347905072154346,0.28014405981975654,1,1.3977510032002918,0.15784391268719503,0.34641016151377513,-0.4910740480120964,-0.8774729110597681,-0.3723670106505344,-1.1550599462791333
0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.21876372306697014,1.4170357837564966,2.1453340873840148,1.0693960548983497,1.1653529969343466,-0.8407863461890376,0.3669015048727877,-0.04849416981226579,0.21518721051413947,0.08535664555578733,-1.2813164217761133,-0.2946002756346785,0,0.1904187902446825,-0.42591159747461105,-0.6437925990088635,1,0.7438063899907345,0.15784391268719503,0.34641016151377513,0.008249267604946266,0.767688872384814,-0.6798835868619307,0.8258678615895803
0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,-2.0035634934210824,-0.7893224595703356,-0.8898481926552407,-0.8782296804828921,-1.5517502519601611,-0.6938819172392098,-1.0211192617231628,-0.9557760013908381,1.1301774568738483,-0.8330396797776517,0.5539569986935626,-0.6924266321019805,0,-0.9011741633028282,-0.42591159747461105,0.28014405981975654,0,-1.3488163722798487,0.15784391268719503,1.760918321028358,-0.9903973636291391,-1.1516665416338652,-0.6798835868619307,-1.1550599462791333
0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,-0.8880636369497623,-1.1324224361149169,-0.4042190278489598,-1.8520425481735128,1.1653529969343466,1.0200030871754486,-1.0211192617231628,-0.9557760013908381,-0.6998030358455695,-0.7820058483166594,0.13913492420384138,-0.6924266321019805,0,-1.1740724016897057,-0.42591159747461105,1.2040807186483766,0,-1.3488163722798487,0.15784391268719503,0.34641016151377513,-0.9903973636291391,-1.1516665416338652,-0.6798835868619307,-1.1550599462791333
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.11588623387442594,-1.6332983142821886,0.08141013695732109,0.09558318720772876,0.2596519139695107,0.9220668012088966,0.3669015048727877,-0.04849416981226579,1.1301774568738483,-0.17342740814432733,0.7559116683252551,-0.6924266321019805,1,-0.6282759249159505,-0.42591159747461105,-0.6437925990088635,0,-0.6948717590702914,-1.411444842434772,0.34641016151377513,-0.3246329428064155,-0.3290856499115741,-0.3723670106505344,-0.3060908857639703
0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.9006860042285383,-1.6257851761096795,-0.03999715424424914,-0.8782296804828921,-1.5517502519601611,0.04064022750992951,0.3669015048727877,-0.04849416981226579,0.21518721051413947,-0.762230238625525,1.1116115823482429,0.10322608083262351,0,-1.1740724016897057,-0.42591159747461105,0.28014405981975654,2,-0.3025049911445571,2.511777045370146,-1.0680979980008076,-0.4910740480120964,-0.3290856499115741,-0.06485043443913802,-0.3060908857639703
1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.7851861477572181,0.9737606315784612,-0.8898481926552407,-1.8520425481735128,-0.6460491689953253,0.9710349441921726,0.3669015048727877,0.8587876617663065,0.21518721051413947,0.792600493219371,0.7310472083158812,0.8988787937672276,1,0.7362152670184379,-0.42591159747461105,-0.6437925990088635,0,0.613017467348823,-0.6268004648737885,-1.0680979980008076,-0.8239562584234582,-0.603279280485671,-0.06485043443913802,-0.589080572602358
0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-0.33031370871410215,1.397000748629806,1.1740757577714531,0.09558318720772876,-1.5517502519601611,0.04064022750992951,1.7549222714687382,-0.04849416981226579,1.1301774568738483,-0.25040343726465725,-1.3502462303576555,2.0923578631691337,1,-0.6282759249159505,-0.42591159747461105,-0.6437925990088635,0,-0.3025049911445571,0.15784391268719503,-1.0680979980008076,-0.3246329428064155,-0.603279280485671,-0.6798835868619307,-0.02310119892558269
1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.33031370871410215,0.18488112346500804,0.08141013695732109,1.0693960548983497,1.1653529969343466,-1.1345952040886933,0.3669015048727877,-0.9557760013908381,0.21518721051413947,-0.5670258332872298,-1.1679068569555802,-0.6924266321019805,1,0.46331702863156016,-0.42591159747461105,1.2040807186483766,1,-0.8256606817122029,0.9424882902481786,1.760918321028358,-0.3246329428064155,-0.3290856499115741,-0.06485043443913802,-1.1550599462791333
0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,-0.8880636369497623,0.470380374020353,-1.0112554838568109,0.09558318720772876,0.2596519139695107,0.9220668012088966,0.3669015048727877,-0.9557760013908381,0.21518721051413947,-0.9406360077745769,0.7362963720956379,-1.0902529885692827,0,-0.3553776865290728,-0.42591159747461105,1.2040807186483766,0,-0.56408283642838,-1.411444842434772,-1.0680979980008076,-0.15819183760073463,-0.603279280485671,-0.3723670106505344,0.25988848791280494
0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.8880636369497623,0.34516140447853505,0.6884465929651722,-1.8520425481735128,-0.6460491689953253,0.13857651347648142,-2.409140028319113,-0.9557760013908381,1.1301774568738483,-0.9172455016882888,1.727559511136011,-1.0902529885692827,1,0.7362152670184379,-0.42591159747461105,-1.5677292578374837,1,-0.6948717590702914,-0.6268004648737885,-1.0680979980008076,-0.3246329428064155,-0.054892019337477053,-0.3723670106505344,-0.3060908857639703
0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.33898620516869,0.8335153856916251,-1.0112554838568109,1.0693960548983497,-1.5517502519601611,1.558652659991484,0.3669015048727877,1.7660694933448786,-1.6147932822052784,2.199007831898548,0.630484281166858,-0.2946002756346785,0,-1.1740724016897057,-0.42591159747461105,-1.5677292578374837,1,1.3977510032002918,0.15784391268719503,0.34641016151377513,2.005542530073117,0.767688872384814,2.7027987514634293,3.372775043135069
1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,-0.33031370871410215,-0.1732451294245913,1.5382976313761638,1.0693960548983497,0.2596519139695107,0.9710349441921726,-1.0211192617231628,-0.04849416981226579,1.1301774568738483,-0.15620349002624248,1.6671941276688087,-0.6924266321019805,1,-0.08247944814219517,-0.42591159747461105,-0.6437925990088635,0,0.613017467348823,0.15784391268719503,0.34641016151377513,1.3397781092503933,1.590269764107105,1.1652158704064475,1.9578266089431309
0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,-0.10721373741983811,0.5930949641713346,0.4456320105620318,0.09558318720772876,0.2596519139695107,-1.477372204971625,0.3669015048727877,-0.9557760013908381,-0.6998030358455695,-0.9225615257988088,1.5333404512850124,0.5010524372999255,0,-0.6282759249159505,-0.42591159747461105,-0.6437925990088635,1,-0.43329391378646853,-0.6268004648737885,0.34641016151377513,-0.3246329428064155,-0.603279280485671,-0.6798835868619307,-0.02310119892558269
0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.10721373741983811,1.5547766502524965,0.567039301763602,-1.8520425481735128,0.2596519139695107,0.08960837049320546,0.3669015048727877,-0.04849416981226579,1.1301774568738483,0.022202279122809466,-1.326901265126632,-1.0902529885692827,1,0.46331702863156016,-0.42591159747461105,-1.5677292578374837,1,0.7438063899907345,-0.6268004648737885,-1.0680979980008076,1.5062192144560742,1.041882502958911,0.5501827179836547,1.9578266089431309
0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1.119836104698614,1.697526275530169,-0.52562631905053,2.0432089225889705,1.1653529969343466,-1.1835633470719693,0.3669015048727877,2.673351324923451,0.21518721051413947,2.513078536348071,0.2691207956972905,0.5010524372999255,0,-1.1740724016897057,-0.42591159747461105,-0.6437925990088635,1,1.2669620805583803,-0.6268004648737885,0.34641016151377513,-0.6575151532177773,-0.603279280485671,-0.3723670106505344,-0.8720702594407457
0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.33031370871410215,1.6925175167484963,-0.6470336102521003,0.09558318720772876,0.2596519139695107,-0.10626420143989834,0.3669015048727877,0.8587876617663065,1.1301774568738483,0.6871305748666537,1.3837392835619462,-0.2946002756346785,1,-0.6282759249159505,-0.42591159747461105,1.2040807186483766,3,-0.3025049911445571,0.15784391268719503,0.34641016151377513,-0.3246329428064155,-0.3290856499115741,-0.3723670106505344,-1.1550599462791333
0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0082861190514822,1.705039413702678,1.0526684665698829,0.09558318720772876,0.2596519139695107,1.0200030871754486,0.3669015048727877,-0.04849416981226579,0.21518721051413947,-0.3554480736885329,1.6420533958815529,-0.2946002756346785,0,-0.3553776865290728,-0.42591159747461105,0.28014405981975654,1,1.0053842352745574,1.727132667809162,-1.0680979980008076,0.507572583221989,0.767688872384814,-0.6798835868619307,1.108857548427968
0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.7851861477572181,0.7383489688398434,-0.52562631905053,0.09558318720772876,-0.6460491689953253,1.0689712301587244,0.3669015048727877,2.673351324923451,-0.6998030358455695,2.4945787724434614,-0.7840272215886352,1.6945315067018316,0,-1.1740724016897057,-0.42591159747461105,0.28014405981975654,1,1.9209066937679375,1.727132667809162,0.34641016151377513,2.50486584569016,1.316076133533008,0.24266614177225837,1.6748369221047432
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-2.1151134790682145,1.5698029265975146,0.567039301763602,0.09558318720772876,-0.6460491689953253,-1.6242766339214527,0.3669015048727877,-0.9557760013908381,0.21518721051413947,-1.0563126924194925,-0.8852808281823634,-0.6924266321019805,0,0.1904187902446825,-0.42591159747461105,0.28014405981975654,0,-1.4796052949217602,0.9424882902481786,-2.4826061575153906,-1.1568384688348199,-1.1516665416338652,-0.6798835868619307,-1.1550599462791333
0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.5534136800083662,-0.5013188296241543,-0.16140444544581936,0.09558318720772876,0.2596519139695107,-0.49800934530610597,1.7549222714687382,-0.04849416981226579,1.1301774568738483,-0.05796336446383246,-0.3776314363243129,-0.6924266321019805,0,-0.08247944814219517,-0.42591159747461105,0.28014405981975654,2,-0.17171606850264562,0.9424882902481786,1.760918321028358,0.507572583221989,0.767688872384814,-0.6798835868619307,1.108857548427968
0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,-0.8880636369497623,0.22995995250006251,1.0526684665698829,-1.8520425481735128,0.2596519139695107,0.9710349441921726,-1.0211192617231628,-0.9557760013908381,1.1301774568738483,-0.8702518485512918,0.07379664873476441,-0.6924266321019805,1,-0.6282759249159505,-0.42591159747461105,0.28014405981975654,0,-0.9564496043541143,0.15784391268719503,-1.0680979980008076,-0.4910740480120964,-0.3290856499115741,-0.6798835868619307,-0.8720702594407457
0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.6649636656554982,-1.663350866972225,0.32422471936046154,-1.8520425481735128,0.2596519139695107,1.411748231041656,0.3669015048727877,-0.9557760013908381,1.1301774568738483,-0.5427847633432584,-1.0281133373473224,2.0923578631691337,1,2.100706458952826,2.347905072154346,0.28014405981975654,1,-0.56408283642838,-2.1960892199957556,0.34641016151377513,-0.4910740480120964,-0.603279280485671,-0.6798835868619307,-0.589080572602358
0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.7891360185814063,0.700783277977298,0.4456320105620318,-0.8782296804828921,1.1653529969343466,-0.44904120232283,1.7549222714687382,-0.04849416981226579,-1.6147932822052784,-0.43199882088002123,1.633212698989331,-0.6924266321019805,0,-1.1740724016897057,-0.42591159747461105,0.28014405981975654,2,-0.8256606817122029,0.15784391268719503,0.34641016151377513,-0.4910740480120964,-0.603279280485671,-0.3723670106505344,-0.3060908857639703
1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.450536190815822,-1.655837728799716,-0.6470336102521003,0.09558318720772876,-1.5517502519601611,-0.49800934530610597,0.3669015048727877,-0.04849416981226579,-0.6998030358455695,0.6110051096040071,-0.6725515592132756,-0.6924266321019805,0,0.7362152670184379,-0.42591159747461105,0.28014405981975654,0,-0.43329391378646853,1.727132667809162,0.34641016151377513,0.17469037281062716,0.767688872384814,1.472732446617844,0.8258678615895803
0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2.2353359611699344,-1.4880443096136797,2.3881486697871552,0.09558318720772876,-1.5517502519601611,-0.49800934530610597,-1.0211192617231628,1.7660694933448786,1.1301774568738483,1.6238140231402816,1.0602250316622035,0.10322608083262351,0,-0.9011741633028282,-0.42591159747461105,0.28014405981975654,1,2.705640229619406,0.15784391268719503,-1.0680979980008076,-0.9903973636291391,-1.1516665416338652,-0.6798835868619307,-1.1550599462791333
1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.11588623387442594,-1.4730180332686618,1.659704922577734,0.09558318720772876,1.1653529969343466,-1.0856270611054173,-1.0211192617231628,0.8587876617663065,0.21518721051413947,0.6473667145199641,-0.7790543295867605,-1.0902529885692827,0,1.5549099821790708,2.347905072154346,-0.6437925990088635,0,-0.17171606850264562,-0.6268004648737885,0.34641016151377513,0.34113147801630805,0.767688872384814,-0.3723670106505344,1.108857548427968
0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.11588623387442594,-1.0197253635272807,-0.8898481926552407,-0.8782296804828921,1.1653529969343466,-0.5959456312726579,-1.0211192617231628,0.8587876617663065,0.21518721051413947,0.27099220749514646,-0.031462898638251774,0.10322608083262351,1,1.0091135054053155,-0.42591159747461105,1.2040807186483766,1,-0.17171606850264562,2.511777045370146,1.760918321028358,-0.3246329428064155,-0.054892019337477053,-0.6798835868619307,-0.589080572602358
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-0.33031370871410215,-1.2551370262658985,-0.8898481926552407,1.0693960548983497,0.2596519139695107,0.43238537137613714,0.3669015048727877,-0.9557760013908381,0.21518721051413947,-0.9038491209297783,-0.42998493823293904,1.2967051502345297,0,0.7362152670184379,-0.42591159747461105,1.2040807186483766,1,-0.6948717590702914,0.15784391268719503,0.34641016151377513,-0.4910740480120964,-0.3290856499115741,-0.3723670106505344,-0.589080572602358
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.21876372306697014,0.8560548002091523,2.0239267961824443,1.0693960548983497,0.2596519139695107,-1.7222129198880047,0.3669015048727877,0.8587876617663065,1.1301774568738483,0.5008570900340322,0.3060030780445285,-0.6924266321019805,1,0.1904187902446825,-0.42591159747461105,0.28014405981975654,0,-0.3025049911445571,-0.6268004648737885,0.34641016151377513,0.34113147801630805,-1.1516665416338652,-0.3723670106505344,0.8258678615895803
0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.21876372306697014,-0.16823637064291858,0.08141013695732109,0.09558318720772876,1.1653529969343466,-0.5469774882893819,-1.0211192617231628,0.8587876617663065,-1.6147932822052784,0.8132266667681887,0.9812113031879709,2.490184219636436,0,0.46331702863156016,-0.42591159747461105,0.28014405981975654,0,0.4822285447069116,0.15784391268719503,0.34641016151377513,1.0068958988390317,2.138657025255299,1.1652158704064475,-1.1550599462791333
0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.562086176462954,-0.42368306850822723,-1.0112554838568109,-1.8520425481735128,-0.6460491689953253,1.6076208029747598,0.3669015048727877,-0.04849416981226579,0.21518721051413947,-0.3348219001397152,1.3958952417887511,-0.6924266321019805,0,2.6465029357265815,2.347905072154346,0.28014405981975654,0,1.136173157916469,0.15784391268719503,0.34641016151377513,2.171983635278798,3.2354315475516873,2.7027987514634293,0.5428781747511926
0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-0.21876372306697014,-1.2551370262658985,2.1453340873840148,0.09558318720772876,0.2596519139695107,0.8730986582256207,0.3669015048727877,-0.04849416981226579,1.1301774568738483,-0.1421691863744696,-0.12912497211951482,-0.6924266321019805,1,0.7362152670184379,-0.42591159747461105,1.2040807186483766,0,-0.17171606850264562,-0.6268004648737885,0.34641016151377513,0.507572583221989,0.767688872384814,1.472732446617844,0.8258678615895803
0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.22743621952155796,1.7375963457835506,1.4168903401745936,1.0693960548983497,-1.5517502519601611,-1.0856270611054173,-1.0211192617231628,-0.04849416981226579,1.1301774568738483,-0.07688841029728374,-1.5001236698586036,0.10322608083262351,1,-0.9011741633028282,-0.42591159747461105,1.2040807186483766,2,-0.43329391378646853,-0.6268004648737885,1.760918321028358,-0.3246329428064155,-0.054892019337477053,-0.3723670106505344,-0.02310119892558269
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.11588623387442594,1.3318868844680605,-0.8898481926552407,0.09558318720772876,-1.5517502519601611,1.6565889459580359,0.3669015048727877,-0.9557760013908381,-0.6998030358455695,-0.8270857327738692,-1.0080836334508823,0.8988787937672276,0,-0.6282759249159505,-0.42591159747461105,1.2040807186483766,3,0.2206506994230887,0.15784391268719503,0.34641016151377513,0.6740136884276698,1.590269764107105,0.24266614177225837,1.108857548427968
0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.33031370871410215,0.3476657838693714,-0.03999715424424914,0.09558318720772876,1.1653529969343466,0.9710349441921726,0.3669015048727877,0.8587876617663065,1.1301774568738483,0.4291970850242223,-1.233935811869362,-1.0902529885692827,0,-1.1740724016897057,-0.42591159747461105,1.2040807186483766,1,-0.17171606850264562,-2.1960892199957556,-1.0680979980008076,0.34113147801630805,0.767688872384814,-0.3723670106505344,0.5428781747511926
0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.8967361334043501,0.0020614279339538385,-0.6470336102521003,-0.8782296804828921,0.2596519139695107,-0.44904120232283,0.3669015048727877,-0.04849416981226579,-0.6998030358455695,-0.4326367437732836,1.2067872098285686,-0.6924266321019805,0,-0.9011741633028282,-0.42591159747461105,-0.6437925990088635,0,-0.3025049911445571,1.727132667809162,-1.0680979980008076,0.34113147801630805,0.767688872384814,-0.6798835868619307,1.108857548427968
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,-1.1111636082440264,-0.9045239115488082,-0.7684409014536705,0.09558318720772876,1.1653529969343466,-0.7918182032057617,0.3669015048727877,-0.9557760013908381,1.1301774568738483,-1.015485627250699,0.29619542992971987,-0.6924266321019805,0,-1.1740724016897057,-0.42591159747461105,0.28014405981975654,3,-1.4796052949217602,2.511777045370146,-1.0680979980008076,-1.1568384688348199,-1.1516665416338652,-0.6798835868619307,-1.1550599462791333
0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0043362482272939085,0.007070186715626556,-0.4042190278489598,1.0693960548983497,0.2596519139695107,-0.1552323444231743,0.3669015048727877,-0.9557760013908381,-1.6147932822052784,-0.9374463933082648,1.273783115964937,0.5010524372999255,1,1.8278082205659485,2.347905072154346,1.2040807186483766,0,-0.56408283642838,0.15784391268719503,0.34641016151377513,-0.6575151532177773,-0.603279280485671,-0.6798835868619307,-0.589080572602358
0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,-1.1111636082440264,1.4345664394923512,0.2028174281588913,-1.8520425481735128,-0.6460491689953253,1.2158756591085522,0.3669015048727877,-0.9557760013908381,-1.6147932822052784,-0.9319177282333241,-0.9321088945333509,-1.0902529885692827,0,-0.3553776865290728,-0.42591159747461105,-0.6437925990088635,0,-0.6948717590702914,0.15784391268719503,1.760918321028358,-0.3246329428064155,-1.1516665416338652,-0.3723670106505344,-0.02310119892558269
0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.8880636369497623,0.0020614279339538385,-1.0112554838568109,-0.8782296804828921,-0.6460491689953253,-1.477372204971625,-1.0211192617231628,-0.9557760013908381,-1.6147932822052784,-0.8851367160607478,-1.0688634245849074,-0.6924266321019805,1,-1.1740724016897057,-0.42591159747461105,1.2040807186483766,1,-1.3488163722798487,-1.411444842434772,0.34641016151377513,-0.9903973636291391,-1.1516665416338652,-0.6798835868619307,-1.1550599462791333
0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,-0.21876372306697014,0.012078945497299275,0.8098538841667424,0.09558318720772876,-1.5517502519601611,0.8730986582256207,1.7549222714687382,-0.9557760013908381,-0.6998030358455695,-0.8623841328677222,0.283486928147151,-1.0902529885692827,0,-0.6282759249159505,-0.42591159747461105,0.28014405981975654,1,-0.6948717590702914,1.727132667809162,0.34641016151377513,-0.3246329428064155,-0.054892019337477053,-0.6798835868619307,-0.3060908857639703
